ID,Formula,Bulk,Mo,Nb,Ta,Ti,V,W,Zr
10613,Zr30Ta23Ti30Nb15V15W15,136.0267,0,15,23,30,15,15,30
10606,Zr45Ta15Ti15V38W15,126.396134,0,0,15,15,38,15,45
10631,Zr23Ta15Ti60Nb15W15,123.458635,0,15,15,60,0,15,23
10625,Zr23Ta15Ti60V15Mo15,119.19535,15,0,15,60,15,0,23
10624,Ta15Ti60V15Mo15W23,163.535269,15,0,15,60,15,23,0
10639,Zr15Ta23Nb15V60Mo15,164.410669,15,15,23,0,60,0,15
10653,Zr15Ta15Nb15V23W60,210.143731,0,15,15,0,23,60,15
10648,Zr15Ta15V23Mo15W60,222.436021,15,0,15,0,23,60,15
10638,Ta23Nb15V60Mo15W15,201.479203,15,15,23,0,60,15,0
10622,Zr23Ti60Nb15Mo15W15,129.933061,15,15,0,60,0,15,23
10612,Zr30Ta23Ti30V15Mo15W15,142.602508,15,0,23,30,15,15,30
10640,Zr15Ta23Nb15Mo15W60,224.189802,15,15,23,0,0,60,15
10597,Zr45Ta15Ti38V15Mo15,114.005444,15,0,15,38,15,0,45
10647,Zr15Ta15Ti23Mo15W60,204.852428,15,0,15,23,0,60,15
10615,Ta60Ti15Nb15Mo15W23,202.87521,15,15,60,15,0,23,0
10599,Zr45Ta15V38Mo15W15,142.547731,15,0,15,0,38,15,45
10601,Ta15Ti38Nb15V15W45,188.099341,0,15,15,38,15,45,0
10646,Zr15Ta15Ti23V60Mo15,148.196684,15,0,15,23,60,0,15
10609,Zr30Ta30Ti15Nb23Mo15W15,153.813512,15,23,30,15,0,15,30
10654,Zr15Ti15Nb15V23W60,195.156162,0,15,0,15,23,60,15
10608,Zr30Ta30Ti15Nb23V15Mo15,140.355315,15,23,30,15,15,0,30
10703,Ti15Nb38V45W30,188.15555,0,38,0,15,45,30,0
10684,Nb15V45Mo38W30,228.37801,38,15,0,0,45,30,0
10718,Ta15V38Mo75,227.816327,75,0,15,0,38,0,0
10685,Zr30Nb15V45Mo38,155.702363,38,15,0,0,45,0,30
10705,Zr30Ti15Nb38W45,164.504575,0,38,0,15,0,45,30
10716,Zr38Nb15Mo75,175.476136,75,15,0,0,0,0,38
10677,Ta45Ti30Nb15Mo38,183.468209,38,15,45,30,0,0,0
10704,Zr30Ti15Nb38V45,127.226724,0,38,0,15,45,0,30
10676,Zr30Ta23Ti15V45W15,140.919258,0,0,23,15,45,15,30
10670,Zr30Ti15V45Mo23W15,150.02878,23,0,0,15,45,15,30
10678,Ta45Nb15V30Mo38,205.269542,38,15,45,0,30,0,0
10679,Ta45Nb15Mo38W30,236.413487,38,15,45,0,0,30,0
10665,Zr30Nb15V45Mo23W15,160.100127,23,15,0,0,45,15,30
10720,Zr38Ta15Mo75,177.295033,75,0,15,0,0,0,38
10690,Ta15V45Mo38W30,232.184454,38,0,15,0,45,30,0
10691,Zr30Ta15V45Mo38,158.090315,38,0,15,0,45,0,30
10683,Zr30Ti45Nb15Mo38,132.984845,38,15,0,45,0,0,30
10711,Zr30Ti38V15W45,147.98325,0,0,0,38,15,45,30
10682,Ti45Nb15Mo38W30,192.421508,38,15,0,45,0,30,0
10702,Zr30Ta15Nb38W45,176.88323,0,38,15,0,0,45,30
10698,Ta15Ti45Nb38W30,168.59283,0,38,15,45,0,30,0
10671,Ta15Ti45Nb23V15W30,168.807981,0,23,15,45,15,30,0
10729,Ta15Nb75W38,209.213163,0,75,15,0,0,38,0
10766,Zr15V60Mo15W38,196.465214,15,0,0,0,60,38,15
10787,Zr30Ta45Nb23Mo15W15,165.847901,15,23,45,0,0,15,30
10734,Nb75V15W38,206.339959,0,75,0,0,15,38,0
10760,Ta60V38Mo15W15,207.226529,15,0,60,0,38,15,0
10750,Zr15Ta38Nb60Mo15,171.422476,15,60,38,0,0,0,15
10768,Ta60Ti38Nb15W15,169.098201,0,15,60,38,0,15,0
10773,Ti60Nb15V38W15,145.047986,0,15,0,60,38,15,0
10732,Ti15Nb75W38,195.385712,0,75,0,15,0,38,0
10794,Zr30Ta23Ti45Mo15W15,133.607661,15,0,23,45,0,15,30
10743,Ti75V15W38,152.708779,0,0,0,75,15,38,0
10772,Zr15Ta60Nb15W38,198.591185,0,15,60,0,0,38,15
10756,Zr15Nb60Mo15W38,197.576353,15,60,0,0,0,38,15
10767,Ta60Ti38Nb15V15,156.95828,0,15,60,38,15,0,0
10758,Ta60Ti38Mo15W15,179.38169,15,0,60,38,0,15,0
10737,Ta75Ti15V38,175.817597,0,0,75,15,38,0,0
10733,Zr38Ti15Nb75,124.575051,0,75,0,15,0,0,38
10775,Zr15Ti60Nb15W38,146.435116,0,15,0,60,0,38,15
10751,Ti38Nb60V15Mo15,154.950661,15,60,0,38,15,0,0
10781,Zr15Ti15V60W38,174.752561,0,0,0,15,60,38,15
10757,Ta60Ti38V15Mo15,165.847531,15,0,60,38,15,0,0
10795,Zr30Ta23V45Mo15W15,157.7385,15,0,23,0,45,15,30
10793,Zr30Ta23Ti45V15Mo15,124.053885,15,0,23,45,15,0,30
10759,Zr15Ta60Ti38Mo15,148.357994,15,0,60,38,0,0,15
10792,Ta23Ti45V15Mo15W30,180.776144,15,0,23,45,15,30,0
10801,Zr30Ti23Nb15V45W15,132.396295,0,15,0,23,45,15,30
10727,Ta15Ti38Nb75,150.313152,0,75,15,38,0,0,0
10769,Zr15Ta60Ti38Nb15,140.295443,0,15,60,38,0,0,15
10761,Zr15Ta60V38Mo15,172.461367,15,0,60,0,38,0,15
10788,Ti45Nb23V15Mo15W30,176.635116,15,23,0,45,15,30,0
10786,Zr30Ta45Nb23V15Mo15,152.066002,15,23,45,0,15,0,30
10735,Zr38Nb75V15,131.375492,0,75,0,0,15,0,38
10863,Zr15Ti38Nb15V15Mo30W15,157.994217,30,15,0,38,15,15,15
10870,Zr15Ti15Nb23V15Mo15W45,191.787124,15,23,0,15,15,45,15
10813,Ti30Mo45W53,231.06138,45,0,0,30,0,53,0
10848,Ta53Ti30V15Mo15W15,183.622075,15,0,53,30,15,15,0
10822,Ti30Nb45V53,152.270843,0,45,0,30,53,0,0
10837,Zr53V45W30,133.591133,0,0,0,0,45,30,53
10806,Nb30Mo45W53,251.512565,45,30,0,0,0,53,0
10840,Zr15Ta30Ti15Nb53Mo15,158.980487,15,53,30,15,0,0,15
10849,Zr15Ta53Ti30V15Mo15,152.379471,15,0,53,30,15,0,15
10839,Ta30Ti15Nb53Mo15W15,190.128293,15,53,30,15,0,15,0
10836,Zr53Ti45W30,116.52795,0,0,0,45,0,30,53
10846,Zr15Ti30Nb53Mo15W15,155.443064,15,53,0,30,0,15,15
10812,Ti30V53Mo45,182.847105,45,0,0,30,53,0,0
10841,Ta30Nb53V15Mo15W15,199.965924,15,53,30,0,15,15,0
10807,Zr53Nb30Mo45,138.265606,45,30,0,0,0,0,53
10871,Zr15Ta23Ti15V15Mo15W45,196.513133,15,0,23,15,15,45,15
10862,Zr15Ta38Nb15V15Mo30W15,191.859295,30,15,38,0,15,15,15
10815,V30Mo45W53,262.190523,45,0,0,0,30,53,0
10864,Zr15Ta15Ti38V15Mo30W15,160.773767,30,0,15,38,15,15,15
10809,Ta30V53Mo45,209.569749,45,0,30,0,53,0,0
10823,Ti30Nb45W53,197.808909,0,45,0,30,0,53,0
10825,Nb45V30W53,220.775963,0,45,0,0,30,53,0
10847,Zr15Nb53V30Mo15W15,173.781344,15,53,0,0,30,15,15
10824,Zr53Ti30Nb45,106.601966,0,45,0,30,0,0,53
10814,Zr53Ti30Mo45,124.11086,45,0,0,30,0,0,53
10830,Zr53Ta45Ti30,113.050409,0,0,45,30,0,0,53
10865,Zr15Ta15Ti38Nb30V15W15,142.928943,0,30,15,38,15,15,15
10878,Ti30Nb15Mo30W53,220.865316,30,15,0,30,0,53,0
10919,Ta15Ti30Mo45W38,220.337366,45,0,15,30,0,38,0
10934,Ti15Nb45V30W38,195.896242,0,45,0,15,30,38,0
10916,Zr38Nb15V30Mo45,153.339628,45,15,0,0,30,0,38
10910,Ta30Nb15Mo45W38,245.422375,45,15,30,0,0,38,0
10920,Zr38Ta15Ti30Mo45,140.718156,45,0,15,30,0,0,38
10877,Ti30Nb15V53Mo30,172.004043,30,15,0,30,53,0,0
10903,Ta30Ti15V30W53,217.487629,0,0,30,15,30,53,0
10933,Zr38Ta15Nb45W30,156.523497,0,45,15,0,0,30,38
10932,Zr38Ta15Nb45V30,131.799499,0,45,15,0,30,0,38
10890,Zr53Ti15V30Mo30,120.985632,30,0,0,15,30,0,53
10885,Zr53Ta15Ti30Mo30,120.20873,30,0,15,30,0,0,53
10904,Zr53Ta30Ti15V30,112.714495,0,0,30,15,30,0,53
10905,Zr53Ta30Ti15W30,135.937672,0,0,30,15,0,30,53
10935,Zr38Ti15Nb45V30,122.325224,0,45,0,15,30,0,38
10943,Ta30Ti38Nb15V15Mo15W15,173.676395,15,15,30,38,15,15,0
10879,Zr53Ti30Nb15Mo30,118.016423,30,15,0,30,0,0,53
10902,Zr53Nb30V15W30,138.196848,0,30,0,0,15,30,53
10929,Ta15Ti30Nb45W38,187.484239,0,45,15,30,0,38,0
10911,Zr38Ta30Nb15Mo45,161.660984,45,15,30,0,0,0,38
10883,Ta15Ti30V53Mo30,174.394732,30,0,15,30,53,0,0
10927,Zr38V15Mo45W30,180.371981,45,0,0,0,15,30,38
10884,Ta15Ti30Mo30W53,223.458584,30,0,15,30,0,53,0
10876,Zr53Ta30Nb15Mo30,138.980681,30,15,30,0,0,0,53
10944,Zr15Ta30Ti38Nb15V15Mo15,143.69448,15,15,30,38,15,0,15
10882,Zr53Nb15Mo30W30,155.60176,30,15,0,0,0,30,53
10918,Ta15Ti30V38Mo45,182.861351,45,0,15,30,38,0,0
10993,Ta15Ti45Nb15Mo30W23,182.434324,30,15,15,45,0,23,0
11016,V75Mo53,213.410404,53,0,0,0,75,0,0
11021,Nb53V75,173.480004,0,53,0,0,75,0,0
11018,Zr75Mo53,125.186283,53,0,0,0,0,0,75
10958,Zr15Ta83Mo30,189.531977,30,0,83,0,0,0,15
11002,Ta15Ti15V45Mo30W23,207.076019,30,0,15,15,45,23,0
10960,Ti83Mo30W15,149.072676,30,0,0,83,0,15,0
10969,Ti83Nb30V15,122.294183,0,30,0,83,15,0,0
10950,Ta15Nb83Mo30,193.273629,30,83,15,0,0,0,0
10988,Zr15Ta15Nb30V15Mo15W38,198.544012,15,30,15,0,15,38,15
10968,Zr15Ta83Nb30,171.708283,0,30,83,0,0,0,15
10972,Nb30V83W15,189.079634,0,30,0,0,83,15,0
10951,Ti15Nb83Mo30,179.959456,30,83,0,15,0,0,0
10967,Ta83Nb30W15,201.266151,0,30,83,0,0,15,0
11005,Zr23Ta15V15Mo30W45,206.290625,30,0,15,0,15,45,23
11010,Zr23Ta15Nb30V15W45,183.587878,0,30,15,0,15,45,23
10992,Ta15Ti45Nb15V23Mo30,160.428731,30,15,15,45,23,0,0
10961,Zr15Ti83Mo30,123.781836,30,0,0,83,0,0,15
10995,Ta15Nb15V45Mo30W23,218.17052,30,15,15,0,45,23,0
10975,Ta30Ti83V15,127.334636,0,0,30,83,15,0,0
11011,Zr23Ti15Nb30V15W45,170.946221,0,30,0,15,15,45,23
10981,Ti30V83W15,167.926675,0,0,0,30,83,15,0
10959,Ti83V15Mo30,137.418035,30,0,0,83,15,0,0
10986,Zr15Ta15Ti15Nb30V38Mo15,153.594747,15,30,15,15,38,0,15
11020,Ti75Nb53,126.476293,0,53,0,75,0,0,0
10966,Ta83Nb30V15,191.997279,0,30,83,0,15,0,0
11003,Zr23Ta15Ti15V45Mo30,153.6086,30,0,15,15,45,0,23
11019,Ta75Nb53,191.34035,0,53,75,0,0,0,0
10994,Zr23Ta15Ti45Nb15Mo30,137.266132,30,15,15,45,0,0,23
11017,Mo53W75,283.054798,53,0,0,0,0,75,0
11004,Zr23Ta15Ti15Mo30W45,195.308647,30,0,15,15,0,45,23
10956,Ta83V15Mo30,206.140986,30,0,83,0,15,0,0
10957,Ta83Mo30W15,220.919148,30,0,83,0,0,15,0
11066,Zr15Ta83Ti15W15,171.639102,0,0,83,15,0,15,15
11033,Zr75W53,134.946934,0,0,0,0,0,53,75
11029,Ti53W75,203.260295,0,0,0,53,0,75,0
11028,Ti53V75,136.517599,0,0,0,53,75,0,0
11087,Zr45Ti45Mo15W23,123.969489,15,0,0,45,0,23,45
11035,Ta15Nb15V15Mo83,232.407623,83,15,15,0,15,0,0
11080,Ta45Ti23Mo15W45,216.518806,15,0,45,23,0,45,0
11057,Ta15Nb83V15W15,187.146137,0,83,15,0,15,15,0
11050,Ti15V15Mo83W15,232.046584,83,0,0,15,15,15,0
11059,Zr15Ta15Nb83W15,168.940074,0,83,15,0,0,15,15
11068,Zr15Ti83V15W15,119.055799,0,0,0,83,15,15,15
11081,Zr45Ta45Ti23Mo15,127.860073,15,0,45,23,0,0,45
11072,Zr45Ta23Nb45Mo15,136.489797,15,45,23,0,0,0,45
11027,Zr75Ta53,112.475623,0,0,53,0,0,0,75
11073,Ti23Nb45V45Mo15,164.873475,15,45,0,23,45,0,0
11042,Zr15Nb15V15Mo83,206.339043,83,15,0,0,15,0,15
11043,Zr15Nb15Mo83W15,222.214545,83,15,0,0,0,15,15
11075,Zr45Ti23Nb45Mo15,120.395771,15,45,0,23,0,0,45
11061,Zr15Ti15Nb83V15,141.855782,0,83,0,15,15,0,15
11032,Zr75V53,101.401429,0,0,0,0,53,0,75
11044,Ta15Ti15V15Mo83,220.443202,83,0,15,15,15,0,0
11086,Zr45Ti45V23Mo15,109.623593,15,0,0,45,23,0,45
11074,Ti23Nb45Mo15W45,205.623289,15,45,0,23,0,45,0
11026,Ta53W75,249.690168,0,0,53,0,0,75,0
11089,Ta45Ti23Nb15V45,163.783044,0,15,45,23,45,0,0
11088,Zr45V45Mo15W23,141.779937,15,0,0,0,45,23,45
11045,Ta15Ti15Mo83W15,234.273501,83,0,15,15,0,15,0
11123,Zr23V45Mo45W15,183.482924,45,0,0,0,45,15,23
11139,Ta30Ti45Nb23V15Mo15,155.830349,15,23,30,45,15,0,0
11107,Zr23Ta15Nb45Mo45,174.523714,45,45,15,0,0,0,23
11152,Zr15Ta23V30Mo15W45,207.423603,15,0,23,0,30,45,15
11137,Zr23Ta45V45W15,162.726247,0,0,45,0,45,15,23
11095,Ti45Nb15V23W45,180.037167,0,15,0,45,23,45,0
11155,Zr15Ta23Ti30Nb15V45,138.287528,0,15,23,30,45,0,15
11154,Ta23Ti30Nb15V45W15,168.591405,0,15,23,30,45,15,0
11136,Zr23Ta45Ti45W15,137.653292,0,0,45,45,0,15,23
11164,Ti53Nb15V15Mo45,164.473789,45,15,0,53,15,0,0
11108,Ti15Nb45V23Mo45,191.984733,45,45,0,15,23,0,0
11100,Zr45Ta15Ti45V23,106.394595,0,0,15,45,23,0,45
11122,Zr23Ti45Mo45W15,155.210662,45,0,0,45,0,15,23
11153,Zr15Ti23V30Mo15W45,186.008155,15,0,0,23,30,45,15
11138,Zr23Ti45V45W15,126.82024,0,0,0,45,45,15,23
11109,Ti15Nb45Mo45W23,211.0186,45,45,0,15,0,23,0
11162,Ta53Nb15Mo45W15,226.666689,45,15,53,0,0,15,0
11130,Ti45Nb45V15W23,159.587574,0,45,0,45,15,23,0
11131,Zr23Ti45Nb45V15,121.203057,0,45,0,45,15,0,23
11113,Zr23Nb45Mo45W15,186.110263,45,45,0,0,0,15,23
11147,Zr15Ti30Nb23Mo15W45,180.550502,15,23,0,30,0,45,15
11106,Ta15Nb45Mo45W23,224.544678,45,45,15,0,0,23,0
11101,Zr45Ta15Ti45W23,119.565619,0,0,15,45,0,23,45
11115,Ta45Ti15Mo45W23,221.965919,45,0,45,15,0,23,0
11114,Ta45Ti15V23Mo45,199.192435,45,0,45,15,23,0,0
11163,Zr15Ta53Nb15Mo45,191.445373,45,15,53,0,0,0,15
11148,Zr15Nb23V30Mo15W45,202.003267,15,23,0,0,30,45,15
11165,Ti53Nb15Mo45W15,177.254974,45,15,0,53,0,15,0
11124,Ta45Ti15Nb45V23,170.833524,0,45,45,15,23,0,0
11092,Ta45Nb15V23W45,222.604431,0,15,45,0,23,45,0
11146,Zr15Ti30Nb23V45Mo15,140.268107,15,23,0,30,45,0,15
11198,Zr30Ta53Nb30Mo15,157.117045,15,30,53,0,0,0,30
11201,Zr30Ti53Nb30Mo15,118.951985,15,30,0,53,0,0,30
11213,Zr30Ti30Mo15W53,170.339922,15,0,0,30,0,53,30
11237,Ta38Mo45W45,255.310942,45,0,38,0,0,45,0
11190,Ta45Ti15V53W15,184.86323,0,0,45,15,53,15,0
11177,Zr15Ti15V53Mo45,170.453234,45,0,0,15,53,0,15
11231,Ti45Nb38Mo45,168.856676,45,38,0,45,0,0,0
11197,Ta53Nb30Mo15W30,217.582994,15,30,53,0,0,30,0
11212,Zr30Ti30V53Mo15,123.780884,15,0,0,30,53,0,30
11199,Ti53Nb30V30Mo15,145.907737,15,30,0,53,30,0,0
11191,Zr15Ta45Ti15V53,150.302096,0,0,45,15,53,0,15
11236,Ta38V45Mo45,209.570073,45,0,38,0,45,0,0
11214,Zr30V30Mo15W53,189.135781,15,0,0,0,30,53,30
11207,Zr30Ta30Ti53Mo15,123.309785,15,0,30,53,0,0,30
11215,Ta30Ti53Nb15V30,141.864422,0,15,30,53,30,0,0
11240,Ti38Mo45W45,218.951328,45,0,0,38,0,45,0
11241,Zr45Ti38Mo45,126.105172,45,0,0,38,0,0,45
11223,Zr30Ti30Nb15W53,160.925486,0,15,0,30,0,53,30
11200,Ti53Nb30Mo15W30,170.988289,15,30,0,53,0,30,0
11222,Zr30Ti30Nb15V53,119.365051,0,15,0,30,53,0,30
11225,Ta15Ti30V53W30,180.641352,0,0,15,30,53,30,0
11183,Ta15Nb45V53W15,188.644636,0,45,15,0,53,15,0
11230,Ta45Nb38Mo45,209.839934,45,38,45,0,0,0,0
11196,Ta53Nb30V30Mo15,192.279455,15,30,53,0,30,0,0
11239,Ti38V45Mo45,175.378962,45,0,0,38,45,0,0
11185,Zr15Ta15Nb45W53,202.86683,0,45,15,0,0,53,15
11224,Zr30Nb15V30W53,178.633122,0,15,0,0,30,53,30
11208,Ta30V53Mo15W30,217.223157,15,0,30,0,53,30,0
11246,Ta38Nb45V45,180.686837,0,45,38,0,45,0,0
11298,Zr15Ta98Nb15,173.468456,0,15,98,0,0,0,15
11285,Ta98Ti15Mo15,190.358099,15,0,98,15,0,0,0
11283,Nb98Mo15W15,194.326352,15,98,0,0,0,15,0
11254,Zr45Nb45W38,151.225848,0,45,0,0,0,38,45
11284,Zr15Nb98Mo15,159.596153,15,98,0,0,0,0,15
11317,Ti68Mo60,163.68787,60,0,0,68,0,0,0
11303,Zr15Nb15V98,151.31756,0,15,0,0,98,0,15
11305,Ta15Ti98V15,118.433717,0,0,15,98,15,0,0
11321,Ta68Nb60,189.686521,0,60,68,0,0,0,0
11310,Zr15Ta15W98,249.7951,0,0,15,0,0,98,15
11318,V68Mo60,216.686636,60,0,0,0,68,0,0
11278,Zr15Ta15Ti30Nb30V23W15,148.213399,0,30,15,30,23,15,15
11316,Ta68Mo60,225.59505,60,0,68,0,0,0,0
11282,Nb98V15Mo15,178.368979,15,98,0,0,15,0,0
11279,Zr15Ta15Ti23Nb15V30Mo15W15,162.06796,15,15,15,23,30,15,15
11265,Ta15Ti38Nb15V30Mo15W15,170.522458,15,15,15,38,30,15,0
11277,Zr15Ta15Ti30V23Mo30W15,166.39025,30,0,15,30,23,15,15
11304,Zr15Nb15W98,246.409172,0,15,0,0,0,98,15
11281,Ti15Nb98Mo15,169.362709,15,98,0,15,0,0,0
11311,Ti15V98W15,181.770731,0,0,0,15,98,15,0
11296,Ta98Nb15V15,194.555431,0,15,98,0,15,0,0
11247,Ta38Nb45W45,218.143706,0,45,38,0,0,45,0
11248,Zr45Ta38Nb45,132.219332,0,45,38,0,0,0,45
11270,Zr15Ta15Ti15V38Mo15W30,181.122785,15,0,15,15,38,30,15
11276,Zr15Ti30Nb15V23Mo30W15,163.23032,30,15,0,30,23,15,15
11249,Ti38Nb45V45,144.942498,0,45,0,38,45,0,0
11253,Zr45Nb45V38,121.647342,0,45,0,0,38,0,45
11262,Zr45Ti45V38,104.348681,0,0,0,45,38,0,45
11271,Zr15Ta15Ti15Nb15V38W30,168.964742,0,15,15,15,38,30,15
11302,Nb15V98W15,193.381804,0,15,0,0,98,15,0
11291,Zr15Ti98Mo15,110.408626,15,0,0,98,0,0,15
11360,Zr15Ta15Nb15V15Mo53W15,203.326676,53,15,15,0,15,15,15
11350,Zr15Ti15V15Mo38W45,208.992218,38,0,0,15,15,45,15
11366,Zr15Ta15Ti53Nb30Mo15,134.242342,15,30,15,53,0,0,15
11359,Zr15Ta15Ti15Nb15Mo53W15,192.906566,53,15,15,15,0,15,15
11356,Zr15Ta38Ti15V15W45,189.517295,0,0,38,15,15,45,15
11374,Ta30Ti15V53Mo15W15,192.016734,15,0,30,15,53,15,0
11351,Ta15Ti15Nb38V45W15,178.728116,0,38,15,15,45,15,0
11368,Zr15Ta15Nb30V53Mo15,162.663644,15,30,15,0,53,0,15
11357,Ta15Ti15Nb15V15Mo53W15,213.175366,53,15,15,15,15,15,0
11335,Zr68W60,143.669741,0,0,0,0,0,60,68
11375,Zr15Ta30Ti15V53Mo15,155.106077,15,0,30,15,53,0,15
11332,Zr68Ti60,94.371058,0,0,0,60,0,0,68
11387,Zr15Ta23Ti45Nb30Mo15,139.42141,15,30,23,45,0,0,15
11369,Zr15Ta15Nb30Mo15W53,214.336468,15,30,15,0,0,53,15
11361,Zr15Ti15Nb15V15Mo53W15,189.055833,53,15,0,15,15,15,15
11327,Ta60V68,186.557567,0,0,60,0,68,0,0
11329,Zr68Ta60,116.567202,0,0,60,0,0,0,68
11342,Ti15Nb15V45Mo38W15,200.853425,38,15,0,15,45,15,0
